Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,100,12789,3.5525,O23,inf,AFU,485,515,gfp100485515
gfp,100,12789,3.5525,O24,inf,AFU,485,515,gfp100485515
gfp,100,12789,3.5525,P22,2375,AFU,485,515,gfp100485515
gfp,100,12789,3.5525,P23,1011,AFU,485,515,gfp100485515
gfp,100,12789,3.5525,P24,754,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,L22,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,L23,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,L24,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,M22,1096,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,M23,1055,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,M24,970,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,N22,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,N23,90928,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,N24,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,O22,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,O23,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,O24,inf,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,P22,2504,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,P23,1000,AFU,485,515,gfp100485515
gfp,100,12969,3.6025,P24,718,AFU,485,515,gfp100485515
gfp,100,13149,3.6525,L22,inf,AFU,485,515,gfp100485515
gfp,100,13149,3.6525,L23,inf,AFU,485,515,gfp100485515
gfp,100,13149,3.6525,L24,inf,AFU,485,515,gfp100485515
gfp,100,13149,3.6525,M22,1113,AFU,485,515,gfp100485515
