Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,900,0.25,G3,65,AFU,485,515,gfp61485515
gfp,61,900,0.25,G4,72,AFU,485,515,gfp61485515
gfp,61,900,0.25,G5,4309,AFU,485,515,gfp61485515
gfp,61,900,0.25,G6,3631,AFU,485,515,gfp61485515
gfp,61,900,0.25,G7,3640,AFU,485,515,gfp61485515
gfp,61,900,0.25,G8,3559,AFU,485,515,gfp61485515
gfp,61,900,0.25,H1,3538,AFU,485,515,gfp61485515
gfp,61,900,0.25,H2,3335,AFU,485,515,gfp61485515
gfp,61,900,0.25,H3,2831,AFU,485,515,gfp61485515
gfp,61,900,0.25,H4,3590,AFU,485,515,gfp61485515
gfp,61,900,0.25,H5,4730,AFU,485,515,gfp61485515
gfp,61,900,0.25,H6,4003,AFU,485,515,gfp61485515
gfp,61,900,0.25,H7,4157,AFU,485,515,gfp61485515
gfp,61,900,0.25,H8,4234,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E1,6660,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E2,2425,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E3,61,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E4,52,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E5,2443,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E6,3114,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E7,2246,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F1,35,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F2,3225,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F3,4514,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F4,2899,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F5,2555,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F6,2012,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F7,2458,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F8,2731,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G1,4051,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G2,4089,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G3,72,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G4,68,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G5,4279,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G6,3531,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G7,3576,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G8,3635,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H1,3505,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H2,3305,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H3,2855,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H4,3576,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H5,4701,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H6,4026,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H7,4205,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H8,4270,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E1,6655,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E2,2359,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E3,53,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E4,53,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E5,2408,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E6,3104,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E7,2239,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F1,27,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F2,3225,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F3,4534,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F4,2937,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F5,2584,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F6,2026,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F7,2458,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F8,2644,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G1,4044,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G2,4078,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G3,72,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G4,72,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G5,4265,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G6,3470,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G7,3524,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G8,3555,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H1,3560,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H2,3392,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H3,2768,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H4,3534,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H5,4691,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H6,3933,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H7,4123,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H8,4184,AFU,485,515,gfp61485515
