Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,360,0.1,E4,31,AFU,485,515,gfp61485515
gfp,61,360,0.1,E5,55,AFU,485,515,gfp61485515
gfp,61,360,0.1,E6,57,AFU,485,515,gfp61485515
gfp,61,360,0.1,E7,51,AFU,485,515,gfp61485515
gfp,61,360,0.1,F1,71,AFU,485,515,gfp61485515
gfp,61,360,0.1,F2,24,AFU,485,515,gfp61485515
gfp,61,360,0.1,F3,79,AFU,485,515,gfp61485515
gfp,61,360,0.1,F4,66,AFU,485,515,gfp61485515
gfp,61,360,0.1,F5,60,AFU,485,515,gfp61485515
gfp,61,360,0.1,F6,56,AFU,485,515,gfp61485515
gfp,61,360,0.1,F7,56,AFU,485,515,gfp61485515
gfp,61,360,0.1,F8,72,AFU,485,515,gfp61485515
gfp,61,360,0.1,G1,60,AFU,485,515,gfp61485515
gfp,61,360,0.1,G2,51,AFU,485,515,gfp61485515
gfp,61,360,0.1,G3,45,AFU,485,515,gfp61485515
gfp,61,360,0.1,G4,42,AFU,485,515,gfp61485515
gfp,61,360,0.1,G5,49,AFU,485,515,gfp61485515
gfp,61,360,0.1,G6,49,AFU,485,515,gfp61485515
gfp,61,360,0.1,G7,45,AFU,485,515,gfp61485515
gfp,61,360,0.1,G8,56,AFU,485,515,gfp61485515
gfp,61,360,0.1,H1,45,AFU,485,515,gfp61485515
gfp,61,360,0.1,H2,32,AFU,485,515,gfp61485515
gfp,61,360,0.1,H3,47,AFU,485,515,gfp61485515
gfp,61,360,0.1,H4,50,AFU,485,515,gfp61485515
gfp,61,360,0.1,H5,53,AFU,485,515,gfp61485515
gfp,61,360,0.1,H6,55,AFU,485,515,gfp61485515
gfp,61,360,0.1,H7,61,AFU,485,515,gfp61485515
gfp,61,360,0.1,H8,56,AFU,485,515,gfp61485515
gfp,61,540,0.15,E1,41,AFU,485,515,gfp61485515
gfp,61,540,0.15,E2,67,AFU,485,515,gfp61485515
gfp,61,540,0.15,E3,29,AFU,485,515,gfp61485515
gfp,61,540,0.15,E4,31,AFU,485,515,gfp61485515
gfp,61,540,0.15,E5,51,AFU,485,515,gfp61485515
gfp,61,540,0.15,E6,54,AFU,485,515,gfp61485515
gfp,61,540,0.15,E7,54,AFU,485,515,gfp61485515
gfp,61,540,0.15,F1,72,AFU,485,515,gfp61485515
gfp,61,540,0.15,F2,22,AFU,485,515,gfp61485515
gfp,61,540,0.15,F3,74,AFU,485,515,gfp61485515
gfp,61,540,0.15,F4,56,AFU,485,515,gfp61485515
gfp,61,540,0.15,F5,57,AFU,485,515,gfp61485515
gfp,61,540,0.15,F6,49,AFU,485,515,gfp61485515
gfp,61,540,0.15,F7,51,AFU,485,515,gfp61485515
gfp,61,540,0.15,F8,72,AFU,485,515,gfp61485515
gfp,61,540,0.15,G1,59,AFU,485,515,gfp61485515
gfp,61,540,0.15,G2,55,AFU,485,515,gfp61485515
gfp,61,540,0.15,G3,37,AFU,485,515,gfp61485515
gfp,61,540,0.15,G4,41,AFU,485,515,gfp61485515
gfp,61,540,0.15,G5,45,AFU,485,515,gfp61485515
gfp,61,540,0.15,G6,63,AFU,485,515,gfp61485515
gfp,61,540,0.15,G7,56,AFU,485,515,gfp61485515
gfp,61,540,0.15,G8,51,AFU,485,515,gfp61485515
gfp,61,540,0.15,H1,37,AFU,485,515,gfp61485515
gfp,61,540,0.15,H2,38,AFU,485,515,gfp61485515
gfp,61,540,0.15,H3,50,AFU,485,515,gfp61485515
gfp,61,540,0.15,H4,46,AFU,485,515,gfp61485515
gfp,61,540,0.15,H5,42,AFU,485,515,gfp61485515
gfp,61,540,0.15,H6,48,AFU,485,515,gfp61485515
gfp,61,540,0.15,H7,54,AFU,485,515,gfp61485515
gfp,61,540,0.15,H8,51,AFU,485,515,gfp61485515
gfp,61,720,0.2,E1,72,AFU,485,515,gfp61485515
gfp,61,720,0.2,E2,60,AFU,485,515,gfp61485515
gfp,61,720,0.2,E3,27,AFU,485,515,gfp61485515
gfp,61,720,0.2,E4,31,AFU,485,515,gfp61485515
gfp,61,720,0.2,E5,56,AFU,485,515,gfp61485515
gfp,61,720,0.2,E6,52,AFU,485,515,gfp61485515
gfp,61,720,0.2,E7,49,AFU,485,515,gfp61485515
gfp,61,720,0.2,F1,72,AFU,485,515,gfp61485515
gfp,61,720,0.2,F2,36,AFU,485,515,gfp61485515
gfp,61,720,0.2,F3,65,AFU,485,515,gfp61485515
gfp,61,720,0.2,F4,54,AFU,485,515,gfp61485515
gfp,61,720,0.2,F5,54,AFU,485,515,gfp61485515
gfp,61,720,0.2,F6,55,AFU,485,515,gfp61485515
gfp,61,720,0.2,F7,54,AFU,485,515,gfp61485515
gfp,61,720,0.2,F8,73,AFU,485,515,gfp61485515
gfp,61,720,0.2,G1,53,AFU,485,515,gfp61485515
gfp,61,720,0.2,G2,64,AFU,485,515,gfp61485515
gfp,61,720,0.2,G3,35,AFU,485,515,gfp61485515
gfp,61,720,0.2,G4,29,AFU,485,515,gfp61485515
gfp,61,720,0.2,G5,44,AFU,485,515,gfp61485515
gfp,61,720,0.2,G6,74,AFU,485,515,gfp61485515
gfp,61,720,0.2,G7,76,AFU,485,515,gfp61485515
gfp,61,720,0.2,G8,54,AFU,485,515,gfp61485515
gfp,61,720,0.2,H1,40,AFU,485,515,gfp61485515
gfp,61,720,0.2,H2,39,AFU,485,515,gfp61485515
gfp,61,720,0.2,H3,53,AFU,485,515,gfp61485515
gfp,61,720,0.2,H4,56,AFU,485,515,gfp61485515
gfp,61,720,0.2,H5,48,AFU,485,515,gfp61485515
gfp,61,720,0.2,H6,49,AFU,485,515,gfp61485515
gfp,61,720,0.2,H7,48,AFU,485,515,gfp61485515
gfp,61,720,0.2,H8,48,AFU,485,515,gfp61485515
gfp,61,900,0.25,E1,96,AFU,485,515,gfp61485515
gfp,61,900,0.25,E2,54,AFU,485,515,gfp61485515
gfp,61,900,0.25,E3,33,AFU,485,515,gfp61485515
gfp,61,900,0.25,E4,36,AFU,485,515,gfp61485515
gfp,61,900,0.25,E5,54,AFU,485,515,gfp61485515
gfp,61,900,0.25,E6,59,AFU,485,515,gfp61485515
gfp,61,900,0.25,E7,55,AFU,485,515,gfp61485515
gfp,61,900,0.25,F1,63,AFU,485,515,gfp61485515
gfp,61,900,0.25,F2,42,AFU,485,515,gfp61485515
gfp,61,900,0.25,F3,51,AFU,485,515,gfp61485515
gfp,61,900,0.25,F4,51,AFU,485,515,gfp61485515
gfp,61,900,0.25,F5,56,AFU,485,515,gfp61485515
gfp,61,900,0.25,F6,55,AFU,485,515,gfp61485515
gfp,61,900,0.25,F7,51,AFU,485,515,gfp61485515
gfp,61,900,0.25,F8,85,AFU,485,515,gfp61485515
gfp,61,900,0.25,G1,51,AFU,485,515,gfp61485515
gfp,61,900,0.25,G2,57,AFU,485,515,gfp61485515
gfp,61,900,0.25,G3,31,AFU,485,515,gfp61485515
gfp,61,900,0.25,G4,29,AFU,485,515,gfp61485515
gfp,61,900,0.25,G5,52,AFU,485,515,gfp61485515
gfp,61,900,0.25,G6,80,AFU,485,515,gfp61485515
gfp,61,900,0.25,G7,98,AFU,485,515,gfp61485515
gfp,61,900,0.25,G8,53,AFU,485,515,gfp61485515
gfp,61,900,0.25,H1,50,AFU,485,515,gfp61485515
gfp,61,900,0.25,H2,49,AFU,485,515,gfp61485515
gfp,61,900,0.25,H3,48,AFU,485,515,gfp61485515
gfp,61,900,0.25,H4,52,AFU,485,515,gfp61485515
gfp,61,900,0.25,H5,54,AFU,485,515,gfp61485515
gfp,61,900,0.25,H6,60,AFU,485,515,gfp61485515
gfp,61,900,0.25,H7,49,AFU,485,515,gfp61485515
gfp,61,900,0.25,H8,54,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E1,140,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E2,42,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E3,25,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E4,22,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E5,35,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E6,49,AFU,485,515,gfp61485515
gfp,61,1080,0.3,E7,27,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F1,55,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F2,61,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F3,66,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F4,31,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F5,51,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F6,48,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F7,39,AFU,485,515,gfp61485515
gfp,61,1080,0.3,F8,52,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G1,48,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G2,54,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G3,24,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G4,24,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G5,52,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G6,108,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G7,132,AFU,485,515,gfp61485515
gfp,61,1080,0.3,G8,42,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H1,64,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H2,62,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H3,30,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H4,50,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H5,39,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H6,34,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H7,45,AFU,485,515,gfp61485515
gfp,61,1080,0.3,H8,51,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E1,191,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E2,40,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E3,24,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E4,23,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E5,39,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E6,43,AFU,485,515,gfp61485515
gfp,61,1260,0.35,E7,40,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F1,55,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F2,81,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F3,118,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F4,49,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F5,33,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F6,39,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F7,46,AFU,485,515,gfp61485515
gfp,61,1260,0.35,F8,61,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G1,39,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G2,45,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G3,36,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G4,32,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G5,44,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G6,151,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G7,184,AFU,485,515,gfp61485515
gfp,61,1260,0.35,G8,55,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H1,74,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H2,79,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H3,50,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H4,43,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H5,56,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H6,64,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H7,64,AFU,485,515,gfp61485515
gfp,61,1260,0.35,H8,48,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E1,243,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E2,67,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E3,14,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E4,20,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E5,52,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E6,52,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E7,61,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F1,61,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F2,114,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F3,182,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F4,72,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F5,40,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F6,56,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F7,62,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F8,82,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G1,70,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G2,80,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G3,23,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G4,35,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G5,75,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G6,178,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G7,236,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G8,76,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H1,97,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H2,117,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H3,102,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H4,72,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H5,102,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H6,106,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H7,70,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H8,98,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E1,297,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E2,97,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E3,29,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E4,23,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E5,85,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E6,86,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E7,84,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F1,59,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F2,149,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F3,249,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F4,105,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F5,68,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F6,86,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F7,89,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F8,126,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G1,118,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G2,126,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G3,22,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G4,33,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G5,132,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G6,235,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G7,291,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G8,127,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H1,118,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H2,137,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H3,158,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H4,123,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H5,172,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H6,173,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H7,108,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H8,166,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E1,344,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E2,140,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E3,23,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E4,23,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E5,115,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E6,122,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E7,113,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F1,48,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F2,181,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F3,346,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F4,137,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F5,101,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F6,100,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F7,110,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F8,154,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G1,166,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G2,181,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G3,21,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G4,21,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G5,200,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G6,280,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G7,360,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G8,195,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H1,151,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H2,171,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H3,230,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H4,172,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H5,239,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H6,237,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H7,176,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H8,239,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E1,404,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E2,190,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E3,36,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E4,26,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E5,161,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E6,154,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E7,142,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F1,55,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F2,211,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F3,437,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F4,179,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F5,127,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F6,123,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F7,144,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F8,228,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G1,235,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G2,229,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G3,29,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G4,25,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G5,287,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G6,339,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G7,426,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G8,279,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H1,187,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H2,209,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H3,287,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H4,239,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H5,334,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H6,320,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H7,269,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H8,320,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E1,472,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E2,224,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E3,26,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E4,17,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E5,198,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E6,203,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E7,190,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F1,54,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F2,258,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F3,538,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F4,205,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F5,168,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F6,158,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F7,181,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F8,290,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G1,287,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G2,284,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G3,26,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G4,21,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G5,351,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G6,401,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G7,490,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G8,368,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H1,211,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H2,242,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H3,353,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H4,296,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H5,400,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H6,383,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H7,353,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H8,404,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E1,537,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E2,274,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E3,25,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E4,22,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E5,237,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E6,238,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E7,211,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F1,49,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F2,301,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F3,638,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F4,242,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F5,210,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F6,189,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F7,213,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F8,341,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G1,344,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G2,333,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G3,24,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G4,27,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G5,425,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G6,463,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G7,572,AFU,485,515,gfp61485515
gfp,61,2340,0.65,G8,453,AFU,485,515,gfp61485515
gfp,61,2340,0.65,H1,242,AFU,485,515,gfp61485515
