Software Version	3.04.17																								
																									
																									
																									
Experiment File Path:	C:\Users\Biotek2\Box\biocircuits\Ankita\20201105_gfp_miscinbeg.xpt																								
Protocol File Path:	C:\Users\Biotek2\Box\biocircuits\Ankita\gfp_24hr_protocol.prt																								
																									
																									
																									
Plate Number	Plate 1																								
Date	11/5/20																								
Time	5:53:13 PM																								
Reader Type:	Synergy H1																								
Reader Serial Number:	271275																								
Reading Type	Reader																								
																									
Procedure Details																									
																									
Plate Type	384 WELL PLATE																								
Well Selection	Runtime																								
Eject plate on completion																									
Set Temperature	Setpoint 34°C																								
	Preheat before moving to next step																								
Start Kinetic	"Runtime 24:00:00 (HH:MM:SS), Interval 0:03:00, 481 Reads"																								
    Read	gfp																								
	Fluorescence Endpoint																								
	Full Plate																								
11:21:00	34	895	1865	108	84	1618	2758	2924	2921	31	23	737	822	4129	3873	2729	2424	98	75						
11:24:00	34	901	1920	114	97	1639	2822	2894	2919	21	24	742	813	4064	3905	2748	2399	94	84						
11:27:00	34	894	1879	113	91	1597	2751	2962	2912	21	20	754	831	4109	3925	2711	2431	89	74						
11:30:00	34	911	1863	103	93	1617	2808	2918	2941	30	22	750	795	4113	3915	2733	2394	93	67						
11:33:00	34	906	1895	103	89	1644	2780	2980	2889	27	33	753	802	4078	3804	2675	2431	95	83						
11:36:00	34	915	1880	114	95	1616	2859	2960	2938	34	20	721	797	4119	3866	2717	2425	86	84						
11:39:00	34	925	1884	113	88	1618	2765	2881	2895	25	23	722	822	4104	3902	2734	2456	78	77						
11:42:00	34	925	1881	113	93	1635	2841	2939	2931	24	24	731	817	4077	3856	2688	2451	94	78						
11:45:00	34	908	1862	119	94	1623	2746	2894	2917	26	21	745	810	4116	3903	2713	2441	85	87						
11:48:00	34	906	1918	108	95	1594	2773	2929	2943	34	27	732	826	4086	3780	2703	2451	85	78						
11:51:00	34	925	1898	111	93	1604	2796	2916	2933	27	18	734	808	4111	3898	2745	2418	92	77						
11:54:00	34	919	1930	109	102	1619	2770	2945	2877	24	19	740	803	4138	3923	2726	2422	91	78						
11:57:00	34	901	1884	107	99	1630	2776	2890	2893	14	20	738	828	4041	3872	2765	2402	89	81						
12:00:00	34	912	1903	112	89	1627	2803	2915	2911	25	20	740	817	4108	3867	2670	2437	91	74						
12:03:00	34	909	1882	110	95	1652	2729	2889	2911	22	22	750	825	4176	3923	2725	2402	101	81						
12:06:00	34	915	1881	115	95	1640	2814	2970	2894	20	16	760	834	4068	3813	2683	2409	96	78						
12:09:00	34	920	1871	111	95	1620	2791	2953	2963	17	19	719	816	4046	3832	2741	2461	94	78						
12:12:00	34	910	1888	103	97	1656	2750	2968	2926	23	21	748	822	4150	3879	2752	2456	97	81						
12:15:00	34	917	1883	111	107	1638	2789	2974	3000	26	14	743	813	4052	3883	2709	2419	96	76						
12:18:00	34	915	1842	117	90	1630	2787	2940	2978	27	16	725	819	4113	3871	2672	2374	95	83						
12:21:00	34	918	1874	115	96	1670	2804	2939	2959	24	25	745	807	4074	3911	2686	2424	94	79						
12:24:00	34	917	1930	111	91	1634	2801	3007	2964	22	21	756	842	4071	3909	2709	2445	95	77						
12:27:00	34	903	1897	111	93	1636	2781	2939	2962	28	27	738	834	4101	3765	2770	2422	100	84						
12:30:00	34	919	1902	106	89	1643	2784	2965	2975	27	28	750	816	4089	3887	2712	2431	93	78						
12:33:00	34	929	1912	107	95	1630	2847	2961	2947	25	20	736	818	4103	3887	2676	2392	103	80						
12:36:00	34	924	1870	110	113	1614	2810	2928	2878	32	21	739	802	4140	3835	2724	2413	97	78						
12:39:00	34	894	1890	113	93	1640	2790	2983	2928	15	28	740	818	4086	3877	2701	2391	100	84						
12:42:00	34	944	1890	104	97	1616	2773	2967	2921	21	27	746	810	4097	3872	2712	2419	103	80						
12:45:00	34	926	1891	112	93	1614	2800	2945	2962	26	23	749	815	4086	3932	2703	2414	91	78						
12:48:00	34	908	1862	111	79	1626	2808	2922	2891	22	27	744	827	4120	3938	2682	2449	94	85						
12:51:00	34	911	1889	113	101	1624	2829	2942	2987	20	23	746	820	4104	3864	2757	2459	95	84						
12:54:00	34	937	1883	107	94	1638	2737	2962	2905	22	24	739	812	4131	3879	2732	2408	94	83						
12:57:00	34	933	1898	120	96	1620	2798	2949	2927	26	32	737	822	4076	3836	2699	2440	99	84						
13:00:00	34	909	1887	108	94	1615	2807	2978	2875	21	25	744	840	4173	3902	2716	2458	87	84						
13:03:00	34	919	1902	107	101	1608	2808	2952	2930	26	22	748	827	4077	3816	2732	2402	100	84						
13:06:00	34	904	1933	111	96	1640	2760	2990	2995	22	24	746	818	4138	3872	2667	2447	97	80						
13:09:00	34	924	1900	117	97	1642	2806	2910	3038	33	23	735	834	4106	3967	2688	2435	95	84						
13:12:00	34	917	1925	109	100	1625	2777	2933	2895	24	24	748	813	4070	3888	2739	2416	91	77						
13:15:00	34	930	1904	112	95	1644	2772	2986	2975	29	28	756	814	4090	3945	2696	2449	103	74						
13:18:00	34	924	1916	110	97	1614	2802	2949	2973	21	24	747	860	4196	3938	2745	2453	101	83						
13:21:00	34	932	1898	110	90	1622	2779	2956	2987	33	25	739	837	4119	3865	2772	2406	93	81						
13:24:00	34	902	1883	108	97	1618	2820	2936	2981	26	23	739	812	4200	3880	2705	2415	97	85						
13:27:00	34	925	1874	118	91	1625	2814	2984	2915	25	22	749	821	4126	3874	2724	2438	98	84						
13:30:00	34	912	1868	121	94	1603	2781	2925	2944	30	21	747	785	4173	3872	2676	2403	98	96						
13:33:00	34	913	1874	123	96	1628	2784	2928	3023	17	29	748	822	4158	3810	2659	2419	97	79						
13:36:00	34	924	1884	117	95	1642	2754	3000	3010	20	21	731	809	4088	3939	2700	2406	96	77						
13:39:00	34	919	1897	108	98	1626	2745	2975	2980	26	21	738	808	4062	3901	2770	2384	110	85						
13:42:00	34	918	1879	106	95	1603	2832	3014	2943	23	25	747	831	4108	3901	2711	2447	103	86						
13:45:00	34	885	1871	112	94	1644	2786	2958	2954	15	23	741	810	4093	3917	2650	2379	98	92						
13:48:00	34	924	1901	110	99	1613	2812	2984	2978	29	18	758	826	4104	3852	2713	2381	101	80						
13:51:00	34	928	1898	115	89	1635	2859	2965	2969	27	24	745	811	4093	3921	2697	2412	99	83						
13:54:00	34	912	1918	111	93	1619	2784	2995	2939	31	23	760	805	4118	3958	2743	2412	95	91						
13:57:00	34	893	1892	115	95	1604	2776	3020	2958	20	22	736	827	4202	3918	2729	2451	104	84						
14:00:00	34	921	1912	113	90	1642	2784	2940	2954	23	21	742	817	4151	3860	2748	2394	101	77						
14:03:00	34.1	925	1931	115	95	1651	2831	2939	2965	24	21	738	817	4074	3935	2731	2462	100	90						
14:06:00	34	922	1891	106	93	1597	2734	2942	2905	26	29	742	795	4117	3869	2717	2396	97	82						
14:09:00	34	902	1897	111	98	1594	2802	2920	2961	19	23	736	842	4117	3917	2701	2405	102	85						
14:12:00	34	931	1924	111	97	1626	2806	2994	2941	29	24	737	820	4137	3836	2693	2432	106	83						
14:15:00	34	931	1888	105	94	1648	2754	2929	2961	23	21	759	830	4065	3952	2715	2380	95	83						
14:18:00	34	907	1868	112	96	1628	2739	2957	2984	27	22	743	800	4117	3873	2723	2374	102	84						
14:21:00	34	920	1909	115	90	1628	2813	3029	2893	20	22	738	835	4146	3814	2763	2386	105	92						
14:24:00	34	939	1901	113	91	1577	2799	2959	2981	26	19	742	828	4170	3904	2726	2411	104	88						
14:27:00	34	921	1873	114	86	1594	2759	2952	2983	21	21	741	808	4070	3933	2694	2395	104	81						
14:30:00	34	923	1861	120	96	1622	2763	2993	3000	15	25	737	807	4101	3925	2715	2426	100	81						
14:33:00	34	939	1906	106	88	1621	2798	2919	2971	23	34	734	821	4122	3887	2723	2407	105	81						
14:36:00	34	895	1906	121	96	1629	2839	2967	2905	33	18	737	824	4067	3905	2744	2396	108	87						
14:39:00	34	887	1840	118	95	1627	2805	2953	2959	31	21	730	825	4158	3918	2711	2372	100	85						
14:42:00	34	935	1911	113	92	1637	2828	2965	2992	16	23	748	825	4137	3923	2731	2413	104	93						
14:45:00	34	893	1905	117	96	1649	2829	3000	2941	30	20	756	817	4112	3926	2660	2395	113	90						
14:48:00	34	939	1885	106	91	1644	2812	2987	2969	28	22	738	827	4147	3970	2735	2407	107	90						
14:51:00	34	913	1874	114	91	1642	2816	2972	3000	22	17	736	828	4130	3923	2725	2362	101	89						
14:54:00	34	921	1879	108	98	1588	2805	2996	3011	18	22	737	824	4095	3902	2723	2419	107	91						
14:57:00	34	936	1905	114	94	1639	2826	2993	2993	23	21	724	843	4210	3914	2714	2370	100	87						
15:00:00	34.1	917	1868	116	85	1639	2813	3003	2972	20	25	729	805	4118	3874	2721	2443	103	91						
15:03:00	34	930	1869	116	93	1627	2784	2969	3010	25	28	743	830	4085	3929	2705	2407	101	92						
15:06:00	34	934	1903	115	94	1639	2804	2956	2971	24	19	724	810	4184	3921	2685	2428	106	88						
15:09:00	34	925	1882	107	89	1659	2848	2916	2974	20	29	739	800	4099	3926	2734	2403	114	77						
15:12:00	34	917	1892	111	92	1648	2798	2936	3026	30	22	730	830	4111	3942	2698	2422	104	85						
15:15:00	34	926	1852	109	85	1612	2795	2951	2966	24	24	741	830	4115	3944	2735	2410	95	87						
15:18:00	34	931	1870	114	89	1636	2758	3005	3017	29	22	732	817	4153	3950	2723	2408	103	84						
15:21:00	34	908	1945	102	90	1596	2814	2978	2948	25	25	744	823	4096	3962	2748	2411	107	92						
15:24:00	34	928	1874	116	91	1627	2816	3012	2959	28	29	741	824	4132	3929	2719	2364	101	83						
15:27:00	34	926	1921	99	89	1634	2792	2953	3006	26	19	749	830	4141	3910	2671	2388	112	86						
15:30:00	34	930	1895	115	89	1603	2833	2986	2974	26	27	739	820	4102	3897	2736	2416	96	88						
15:33:00	34	899	1909	113	93	1619	2833	2985	2984	20	23	743	807	4150	3931	2694	2425	105	90						
15:36:00	34	913	1875	116	97	1636	2828	3005	3028	24	22	732	827	4232	3915	2707	2384	98	85						
15:39:00	34	929	1905	114	96	1638	2807	2987	3010	33	14	754	820	4125	3991	2712	2419	98	92						
15:42:00	34	910	1865	119	89	1651	2830	2935	3007	31	20	764	812	4119	3972	2766	2428	97	105						
15:45:00	34	913	1892	119	88	1652	2858	2991	3057	24	15	757	821	4257	3951	2695	2381	101	88						
15:48:00	34	925	1898	113	85	1630	2814	3000	2950	22	30	736	826	4152	3934	2642	2376	104	84						
15:51:00	34	923	1892	113	90	1658	2879	3024	2986	22	19	732	809	4170	3916	2772	2433	103	92						
15:54:00	34	915	1906	112	90	1600	2837	2935	2986	23	23	743	809	4127	3899	2742	2412	104	84						
15:57:00	34	923	1897	113	91	1620	2810	2915	3013	22	20	769	817	4145	3927	2725	2432	104	91						
16:00:00	34	923	1899	119	93	1653	2788	3072	2995	29	17	729	805	4121	3942	2763	2381	103	90						
16:03:00	34	939	1894	112	101	1630	2826	2983	3007	25	24	753	811	4184	3947	2702	2436	103	89						
16:06:00	34	902	1925	113	105	1649	2858	3030	2976	23	26	743	803	4123	3961	2779	2397	105	79						
16:09:00	34	924	1885	122	93	1605	2806	2952	3020	31	13	757	829	4188	3935	2745	2353	109	92						
16:12:00	34	923	1883	114	92	1584	2842	3032	2988	27	23	739	806	4111	3926	2724	2406	108	89						
16:15:00	34	957	1892	119	91	1639	2764	2997	3014	24	15	753	826	4129	3922	2751	2412	108	84						
16:18:00	34	892	1886	115	87	1605	2796	2959	2993	21	27	737	808	4226	3877	2719	2346	100	87						
16:21:00	34	920	1891	118	93	1616	2818	2955	3004	27	20	747	826	4151	3907	2693	2398	100	87						
16:24:00	34	921	1901	116	86	1616	2820	3069	2959	40	24	755	819	4180	3995	2738	2421	108	76						
16:27:00	34	907	1921	114	91	1608	2787	2939	2968	27	20	741	825	4136	3943	2759	2409	104	89						
16:30:00	34	924	1873	106	88	1649	2816	2965	2993	22	24	734	828	4080	3920	2738	2380	108	84						
16:33:00	34	916	1935	116	81	1664	2826	3001	2949	27	20	759	813	4151	3977	2675	2454	99	96						
16:36:00	34	910	1895	117	95	1609	2761	2957	3003	26	21	757	822	4122	3930	2725	2428	109	93						
16:39:00	34	943	1885	123	86	1638	2824	2995	2988	24	21	729	815	4150	3895	2719	2383	107	91						
16:42:00	34	927	1920	110	83	1655	2835	2981	2987	23	20	730	814	4129	3940	2719	2384	102	87						
16:45:00	34	931	1922	110	89	1615	2815	3018	3031	23	19	738	820	4104	3888	2672	2422	108	90						
16:48:00	34	937	1908	116	84	1602	2853	3021	3006	25	29	754	820	4211	3904	2751	2417	97	84						
16:51:00	34	908	1896	113	87	1631	2831	3027	3006	24	23	730	816	4202	3986	2742	2410	105	85						
16:54:00	34	919	1871	111	96	1639	2813	3029	2993	17	21	761	808	4082	3888	2730	2479	107	82						
16:57:00	34	943	1902	113	85	1626	2774	3037	2946	16	21	760	825	4168	3932	2724	2417	104	89						
17:00:00	34	928	1927	112	84	1646	2827	2979	2966	26	17	750	823	4079	3915	2705	2432	110	86						
17:03:00	34	914	1883	111	78	1630	2832	2930	2997	18	14	734	831	4185	3936	2768	2402	103	82						
17:06:00	34	934	1911	114	81	1644	2778	2994	2925	24	25	752	816	4148	3961	2751	2406	105	82						
17:09:00	34	925	1893	108	81	1598	2818	2970	3002	23	25	752	798	4147	3903	2736	2377	119	88						
17:12:00	33.9	929	1946	108	85	1637	2822	3015	2988	29	21	758	829	4210	3981	2726	2406	112	90						
17:15:00	34	918	1902	110	83	1595	2801	3084	3008	28	17	747	827	4122	3944	2708	2401	110	84						
17:18:00	34	916	1852	108	87	1644	2857	2990	3002	26	19	750	822	4143	3878	2707	2464	108	82						
17:21:00	34	914	1908	115	88	1644	2858	2966	2944	25	26	743	813	4147	3942	2733	2408	110	82						
17:24:00	34	935	1867	110	87	1625	2862	3037	2977	22	26	755	793	4204	3954	2716	2373	107	85						
17:27:00	34	925	1902	110	87	1628	2721	2971	2957	37	27	744	807	4175	3872	2726	2407	108	79						
17:30:00	34	938	1879	111	83	1622	2776	3052	2962	28	30	761	817	4105	3951	2732	2372	105	75						
17:33:00	34	931	1883	106	78	1641	2829	3014	3023	24	25	740	826	4146	3932	2700	2385	108	88						
17:36:00	34	932	1884	106	88	1616	2839	2997	2951	26	22	759	815	4182	3910	2736	2323	111	82						
17:39:00	34	926	1882	110	80	1630	2777	3002	2936	25	27	733	810	4114	3943	2761	2361	106	82						
17:42:00	33.9	931	1877	102	85	1644	2829	3040	3014	29	19	746	828	4088	3937	2685	2409	103	77						
17:45:00	34	940	1868	111	81	1622	2819	3015	2974	27	22	732	799	4190	3885	2772	2387	101	79						
17:48:00	34	925	1872	106	82	1610	2774	3031	3024	24	14	748	809	4192	3867	2726	2398	106	90						
17:51:00	34	909	1923	109	84	1601	2831	2947	3033	24	24	738	818	4132	3938	2749	2439	112	81						
17:54:00	34	906	1896	111	88	1631	2801	3012	2958	35	19	749	811	4148	3940	2728	2393	106	86						
17:57:00	34	931	1858	106	77	1649	2797	3046	2998	24	29	739	812	4117	3908	2718	2423	112	89						
18:00:00	34	910	1884	105	81	1628	2817	3019	3012	23	28	752	801	4156	3967	2722	2426	100	80						
18:03:00	34	911	1891	104	77	1608	2819	2960	3047	28	22	737	820	4129	3951	2734	2427	108	83						
18:06:00	34	931	1866	99	82	1607	2860	2959	2975	34	29	739	831	4167	3960	2764	2390	109	78						
18:09:00	34	913	1873	116	84	1622	2818	2947	2997	22	26	755	812	4112	3907	2732	2431	103	75						
18:12:00	34	905	1867	104	76	1626	2793	3007	2967	30	25	739	822	4127	4010	2758	2434	114	78						
18:15:00	34	906	1900	105	71	1644	2837	2969	2974	22	26	757	814	4068	3951	2753	2394	108	81						
18:18:00	34	919	1892	102	83	1626	2852	3022	2965	27	25	767	808	4183	3955	2748	2379	110	80						
18:21:00	34	916	1851	113	74	1637	2835	2978	3013	27	25	757	783	4207	3930	2714	2410	113	79						
18:24:00	34	928	1883	106	78	1638	2812	3020	3001	29	20	742	815	4181	3873	2758	2402	108	80						
18:27:00	34	912	1894	109	80	1640	2802	2963	2997	29	24	740	828	4199	3960	2715	2351	108	81						
18:30:00	34	917	1845	100	81	1601	2774	3030	2978	28	14	752	826	4123	3918	2726	2373	107	77						
18:33:00	34	928	1872	100	75	1626	2804	3011	2994	23	25	743	815	4194	3900	2723	2415	114	79						
18:36:00	34	920	1868	105	81	1649	2827	2980	2977	34	31	732	832	4129	3872	2750	2378	112	79						
18:39:00	34	919	1867	101	85	1644	2786	3021	2974	17	18	769	820	4180	3919	2721	2425	104	79						
18:42:00	34	929	1887	100	75	1617	2825	3028	2981	29	19	752	792	4161	3916	2776	2447	106	76						
18:45:00	34	914	1890	104	84	1613	2799	2979	2980	27	24	747	828	4168	3904	2650	2379	122	81						
18:48:00	34	942	1886	101	72	1587	2816	3015	2996	33	26	752	817	4215	3972	2664	2387	113	74						
18:51:00	34	926	1875	99	72	1639	2838	2960	2983	25	23	749	819	4226	3946	2710	2390	114	81						
18:54:00	34	920	1887	94	82	1635	2824	2977	2990	23	23	727	818	4124	4001	2769	2341	99	74						
18:57:00	34	921	1907	104	75	1636	2785	2954	2932	36	19	749	812	4179	3882	2705	2371	115	66						
19:00:00	34	915	1885	90	75	1634	2806	3041	3008	26	26	745	801	4096	3908	2695	2380	111	72						
19:03:00	34	943	1855	101	77	1638	2859	3042	2911	31	27	740	810	4172	3981	2713	2364	105	74						
19:06:00	34	921	1896	100	76	1630	2758	2991	3020	25	30	719	815	4108	3982	2688	2385	108	73						
19:09:00	34	927	1875	101	74	1623	2801	3017	2931	16	24	727	805	4147	3966	2747	2417	105	76						
19:12:00	34	927	1876	103	70	1621	2767	2987	2997	30	23	748	821	4259	3920	2687	2454	107	73						
19:15:00	34	907	1904	105	77	1609	2806	3015	3007	28	23	752	819	4134	3894	2722	2394	106	74						
19:18:00	34	919	1874	95	71	1638	2771	2971	3028	25	25	724	802	4149	3977	2751	2420	100	72						
19:21:00	34	931	1831	97	76	1603	2815	2969	2924	27	23	721	806	4173	3857	2703	2398	111	71						
19:24:00	34	927	1859	100	67	1608	2766	2996	3024	27	30	734	811	4131	3916	2729	2342	123	77						
19:27:00	34	916	1903	101	81	1603	2795	2967	2974	33	22	751	802	4156	3915	2706	2404	111	68						
19:30:00	34	921	1871	95	70	1615	2819	2946	2996	22	26	747	820	4064	3926	2707	2378	114	73						
19:33:00	34	919	1890	90	78	1640	2801	2986	2964	24	21	740	799	4208	3849	2735	2398	104	80						
19:36:00	34	925	1859	100	75	1610	2807	3056	2961	24	25	745	786	4185	3933	2699	2431	109	76						
19:39:00	34	894	1903	96	74	1615	2810	2994	2961	28	24	743	821	4178	3916	2707	2391	111	68						
19:42:00	34	932	1890	93	74	1608	2771	3037	3020	28	22	741	798	4156	3969	2714	2370	113	70						
19:45:00	34	917	1876	92	65	1625	2863	2978	2964	30	22	730	815	4229	3817	2723	2392	114	79						
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
0:00:00																									
																									
"gfp:485,515[2]"																									
																									
Time	"T° gfp:485,515[2]"	H23	H24	I23	I24	J23	J24	K23	K24	L23	L24	M23	M24	N23	N24	O23	O24	P23	P24						
0:00:11	26.9	907	1951	1986	2088	1960	2306	1451	1599	2290	2531	1945	2108	1237	1654	1573	1843	1244	1312						
0:03:11	30.5	667	1430	1552	1439	1740	2091	1104	1253	2250	2464	1783	1711	1159	1372	1380	1786	1104	1163						
0:06:11	33.3	593	1067	1123	1136	1481	1399	1126	1134	2094	2444	1544	1336	1113	1233	1450	1907	1053	1139						
0:09:11	34	513	912	969	921	974	1134	1084	1094	2011	2264	1293	1094	1188	1200	1543	1931	1039	1033						
0:12:11	34	670	1222	1035	1131	962	1249	1279	1388	1975	2126	961	959	1575	1490	1503	1740	925	992						
0:15:11	34	669	1388	1152	1227	1159	1506	1400	1396	1861	2053	755	1109	1624	1684	1536	1877	893	908						
0:18:11	34	653	1404	1113	1065	1257	1570	1484	1458	1804	1998	823	1346	1797	1926	1732	1889	859	858						
0:21:11	33.9	671	1508	1049	1147	1328	1666	1622	1610	1806	1928	1160	1417	2157	2341	1992	2053	786	828						
0:24:11	34	714	1684	1001	1058	1549	1878	1682	1765	1701	1895	1279	1460	2462	2646	2482	2237	797	808						
0:27:11	34	802	1763	945	1027	1733	2239	1943	2044	1700	1876	1337	1618	2833	3106	3028	2610	754	779						
0:30:11	34	847	1893	908	974	2012	2436	2264	2238	1803	1827	1442	1759	3240	3740	3802	3043	771	842						
0:33:11	34	890	2117	874	931	2373	2792	2550	2591	1677	1791	1443	1966	3627	4247	4574	3431	702	713						
0:36:11	34	981	2253	864	932	2721	3315	2987	2917	1677	1722	1549	2109	4112	4822	5346	4156	719	756						
0:39:11	34	1076	2372	866	939	3101	3842	3256	3379	1681	1705	1793	2225	4503	5444	6265	4665	723	744						
0:42:11	34	1150	2604	785	882	3398	4454	3793	3862	1612	1670	1749	2430	5276	6176	7268	5471	708	768						
0:45:11	34	1288	2922	828	873	3688	5212	4478	4407	1542	1620	1879	2623	5946	6887	8262	6233	682	717						
0:48:11	34	1361	3232	849	871	4281	5740	4923	5001	1560	1524	2021	2662	6600	7543	8919	6974	716	746						
0:51:11	34	1607	3325	857	939	4674	6596	5632	5457	1508	1462	2277	2948	7315	8454	10250	7761	715	727						
0:54:11	34	1680	3824	813	933	5202	7421	6053	6027	1433	1353	2370	3067	8110	9318	11158	8811	695	747						
0:57:11	34	1769	4092	846	860	5626	8252	7110	7005	1400	1299	2538	3300	9169	10415	12296	9483	746	695						
1:00:11	34	1958	4561	835	930	6111	9152	7522	7554	1265	1276	2614	3499	9942	11383	13553	10459	730	720						
1:03:11	34	2133	5007	846	925	6632	10022	8393	8472	1278	1165	2837	3496	11004	12350	14613	11660	666	746						
1:06:11	34	2240	5203	860	950	7331	11006	9295	9332	1166	1110	3084	3867	12102	13292	15550	12642	740	785						
1:09:11	34	2486	5933	905	998	7571	12318	10082	9778	1133	1119	3222	4092	13283	14760	16600	13447	741	765						
1:12:11	33.9	2773	6336	881	1021	8361	13337	11226	11114	1076	1060	3410	4320	14188	15167	17529	14641	735	749						
1:15:11	34	2910	6792	834	985	8933	14766	12018	11976	1030	993	3592	4580	15480	16529	18972	15720	748	742						
1:18:11	34	3191	7141	921	975	9513	15701	13143	13023	1026	951	3739	4703	16811	18085	19950	16813	741	745						
1:21:11	34	3322	7829	895	933	10015	17099	14064	13965	944	923	4214	4867	17459	18726	21252	17830	782	776						
1:24:11	34	3521	8095	945	988	10728	18169	15093	15072	933	870	4168	5131	19368	20148	22161	18918	785	782						
1:27:11	34	3752	9064	926	1002	11327	19485	16060	16281	910	835	4578	5282	20320	21562	23915	20216	811	739						
1:30:11	34	4079	9756	894	1002	12148	20817	17366	16956	852	840	4733	5511	21664	22429	24989	21370	766	767						
1:33:11	34	4262	10198	927	1030	12602	22055	18213	18237	814	822	4992	5620	23016	24239	26312	22643	822	795						
1:36:11	34	4545	11181	1029	1072	13220	23174	19085	19720	794	750	5105	6091	24700	25184	27272	24155	845	807						
1:39:11	34	4905	11724	1077	1067	13985	24747	20099	21058	842	736	5402	6135	25519	27078	28700	25481	799	816						
1:42:11	34	5274	12077	1049	1068	14640	25640	21871	21747	787	777	5550	6417	27648	27827	29921	26582	837	816						
1:45:11	34	5462	12798	1090	1109	15434	26973	23253	22998	761	735	5964	6598	29130	29517	31221	27419	846	783						
1:48:11	34	5764	13405	1094	1166	15657	28405	24434	24111	751	745	6421	6610	30877	31095	32498	29423	850	808						
1:51:11	34	6169	14524	1166	1157	16702	29567	25673	25553	745	718	6380	6812	32461	32372	33997	29953	832	817						
1:54:11	34	6333	15054	1080	1145	17341	30786	26953	26915	720	784	6727	7005	33957	33573	34498	31425	865	789						
1:57:11	34	6768	16002	1179	1187	18385	31529	27933	28572	733	702	6972	7332	35800	35316	35861	32308	876	884						
2:00:11	34	6906	16343	1215	1175	19094	32454	29668	30138	716	710	7198	7515	37943	37043	38836	33196	936	874						
2:03:11	34	7298	17444	1192	1267	19016	33802	31704	31719	705	706	7384	7814	38621	38291	38495	34268	906	851						
2:06:11	34	7947	17606	1240	1231	20144	34623	32830	32349	684	673	7619	7873	40742	39543	39926	36197	926	847						
2:09:11	34	8118	18623	1249	1190	21032	35705	34217	34251	676	674	8075	8068	42316	41447	41020	37372	955	855						
2:12:11	34	8526	19224	1278	1259	21274	37008	35651	35183	686	708	8173	8101	45427	42494	43116	38494	1008	881						
2:15:11	34	8788	20149	1290	1265	22112	38425	37234	36527	668	681	8747	8517	46291	43867	43197	39025	976	944						
2:18:11	34	9142	21022	1333	1283	23173	39659	37850	38625	661	695	8978	8564	49274	45260	45242	40107	1019	888						
2:21:11	34	9638	21566	1400	1252	23538	41259	39693	39264	645	674	8960	8893	50200	47295	47045	41935	1002	938						
2:24:11	34	9661	22450	1418	1319	23992	42585	40499	40715	698	692	9290	9006	51770	48756	46897	42270	1111	902						
2:27:11	34	10166	22872	1454	1323	25078	43058	41375	42316	685	697	9693	9201	54626	50083	48212	44216	1073	950						
2:30:11	34	10483	23535	1443	1360	25893	44265	43554	44073	665	679	9971	9553	54790	51765	49521	44622	1037	982						
2:33:11	34	10899	24551	1497	1312	26662	45024	44696	44629	638	668	10109	9720	56681	54045	50875	46146	1115	983						
2:36:11	33.9	11397	25262	1459	1374	26979	46232	46708	46352	672	692	10224	10134	58562	55028	52778	47897	1098	984						
2:39:11	34	11591	26104	1539	1422	27641	47029	47577	48116	636	673	10643	10173	59283	55250	53431	48221	1158	1033						
2:42:11	34	12165	26522	1509	1397	28227	48626	49466	48218	666	675	10742	10475	61508	57977	53880	49502	1155	981						
2:45:11	34	12413	27074	1513	1415	29231	48787	49506	49913	654	745	11181	10491	63439	59984	55941	49712	1149	1045						
2:48:11	34	12596	28203	1566	1457	29805	51683	51210	50764	661	689	11577	10899	64462	61023	56060	50127	1145	1021						
2:51:11	34	13075	28593	1557	1424	30526	52627	51335	51498	706	690	11691	10887	66395	62971	57358	50333	1265	1037						
2:54:11	34	13303	29790	1598	1495	31025	52377	53052	54400	661	654	11759	11140	66360	63370	57997	51499	1216	1058						
2:57:11	34	13563	29985	1596	1503	31020	54187	53848	53892	667	706	12089	11257	69046	65025	59398	53270	1237	1086						
3:00:11	34	14055	31012	1655	1572	31653	55427	57199	56577	661	681	12508	11786	70009	67157	60424	53198	1202	1103						
3:03:11	34.1	14195	30944	1642	1513	32375	56452	56451	55920	653	672	12392	11856	72227	66401	60059	54236	1291	1152						
