Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,38520,10.7,M23,738,AFU,485,515,gfp61485515
gfp,61,38520,10.7,M24,808,AFU,485,515,gfp61485515
gfp,61,38520,10.7,N23,4028,AFU,485,515,gfp61485515
gfp,61,38520,10.7,N24,3812,AFU,485,515,gfp61485515
gfp,61,38520,10.7,O23,2734,AFU,485,515,gfp61485515
gfp,61,38520,10.7,O24,2421,AFU,485,515,gfp61485515
gfp,61,38520,10.7,P23,86,AFU,485,515,gfp61485515
gfp,61,38520,10.7,P24,75,AFU,485,515,gfp61485515
gfp,61,38700,10.75,H23,900,AFU,485,515,gfp61485515
gfp,61,38700,10.75,H24,1865,AFU,485,515,gfp61485515
gfp,61,38700,10.75,I23,103,AFU,485,515,gfp61485515
gfp,61,38700,10.75,I24,89,AFU,485,515,gfp61485515
gfp,61,38700,10.75,J23,1608,AFU,485,515,gfp61485515
gfp,61,38700,10.75,J24,2745,AFU,485,515,gfp61485515
gfp,61,38700,10.75,K23,2844,AFU,485,515,gfp61485515
gfp,61,38700,10.75,K24,2893,AFU,485,515,gfp61485515
gfp,61,38700,10.75,L23,25,AFU,485,515,gfp61485515
gfp,61,38700,10.75,L24,22,AFU,485,515,gfp61485515
gfp,61,38700,10.75,M23,724,AFU,485,515,gfp61485515
gfp,61,38700,10.75,M24,805,AFU,485,515,gfp61485515
gfp,61,38700,10.75,N23,4054,AFU,485,515,gfp61485515
gfp,61,38700,10.75,N24,3791,AFU,485,515,gfp61485515
gfp,61,38700,10.75,O23,2734,AFU,485,515,gfp61485515
gfp,61,38700,10.75,O24,2388,AFU,485,515,gfp61485515
gfp,61,38700,10.75,P23,87,AFU,485,515,gfp61485515
gfp,61,38700,10.75,P24,73,AFU,485,515,gfp61485515
gfp,61,38880,10.8,H23,879,AFU,485,515,gfp61485515
gfp,61,38880,10.8,H24,1849,AFU,485,515,gfp61485515
gfp,61,38880,10.8,I23,109,AFU,485,515,gfp61485515
gfp,61,38880,10.8,I24,89,AFU,485,515,gfp61485515
gfp,61,38880,10.8,J23,1625,AFU,485,515,gfp61485515
gfp,61,38880,10.8,J24,2783,AFU,485,515,gfp61485515
gfp,61,38880,10.8,K23,2901,AFU,485,515,gfp61485515
gfp,61,38880,10.8,K24,2897,AFU,485,515,gfp61485515
gfp,61,38880,10.8,L23,23,AFU,485,515,gfp61485515
gfp,61,38880,10.8,L24,24,AFU,485,515,gfp61485515
gfp,61,38880,10.8,M23,748,AFU,485,515,gfp61485515
gfp,61,38880,10.8,M24,820,AFU,485,515,gfp61485515
gfp,61,38880,10.8,N23,4044,AFU,485,515,gfp61485515
gfp,61,38880,10.8,N24,3813,AFU,485,515,gfp61485515
gfp,61,38880,10.8,O23,2726,AFU,485,515,gfp61485515
gfp,61,38880,10.8,O24,2451,AFU,485,515,gfp61485515
gfp,61,38880,10.8,P23,89,AFU,485,515,gfp61485515
gfp,61,38880,10.8,P24,81,AFU,485,515,gfp61485515
gfp,61,39060,10.85,H23,918,AFU,485,515,gfp61485515
gfp,61,39060,10.85,H24,1845,AFU,485,515,gfp61485515
gfp,61,39060,10.85,I23,109,AFU,485,515,gfp61485515
gfp,61,39060,10.85,I24,86,AFU,485,515,gfp61485515
gfp,61,39060,10.85,J23,1567,AFU,485,515,gfp61485515
gfp,61,39060,10.85,J24,2790,AFU,485,515,gfp61485515
gfp,61,39060,10.85,K23,2844,AFU,485,515,gfp61485515
gfp,61,39060,10.85,K24,2896,AFU,485,515,gfp61485515
gfp,61,39060,10.85,L23,30,AFU,485,515,gfp61485515
gfp,61,39060,10.85,L24,22,AFU,485,515,gfp61485515
gfp,61,39060,10.85,M23,732,AFU,485,515,gfp61485515
gfp,61,39060,10.85,M24,782,AFU,485,515,gfp61485515
gfp,61,39060,10.85,N23,4036,AFU,485,515,gfp61485515
gfp,61,39060,10.85,N24,3832,AFU,485,515,gfp61485515
gfp,61,39060,10.85,O23,2704,AFU,485,515,gfp61485515
gfp,61,39060,10.85,O24,2419,AFU,485,515,gfp61485515
gfp,61,39060,10.85,P23,83,AFU,485,515,gfp61485515
gfp,61,39060,10.85,P24,78,AFU,485,515,gfp61485515
gfp,61,39240,10.9,H23,906,AFU,485,515,gfp61485515
gfp,61,39240,10.9,H24,1866,AFU,485,515,gfp61485515
gfp,61,39240,10.9,I23,102,AFU,485,515,gfp61485515
gfp,61,39240,10.9,I24,88,AFU,485,515,gfp61485515
gfp,61,39240,10.9,J23,1585,AFU,485,515,gfp61485515
gfp,61,39240,10.9,J24,2815,AFU,485,515,gfp61485515
gfp,61,39240,10.9,K23,2940,AFU,485,515,gfp61485515
gfp,61,39240,10.9,K24,2917,AFU,485,515,gfp61485515
gfp,61,39240,10.9,L23,25,AFU,485,515,gfp61485515
gfp,61,39240,10.9,L24,24,AFU,485,515,gfp61485515
gfp,61,39240,10.9,M23,720,AFU,485,515,gfp61485515
gfp,61,39240,10.9,M24,816,AFU,485,515,gfp61485515
gfp,61,39240,10.9,N23,4067,AFU,485,515,gfp61485515
gfp,61,39240,10.9,N24,3825,AFU,485,515,gfp61485515
gfp,61,39240,10.9,O23,2697,AFU,485,515,gfp61485515
gfp,61,39240,10.9,O24,2464,AFU,485,515,gfp61485515
gfp,61,39240,10.9,P23,95,AFU,485,515,gfp61485515
gfp,61,39240,10.9,P24,62,AFU,485,515,gfp61485515
gfp,61,39420,10.95,H23,913,AFU,485,515,gfp61485515
gfp,61,39420,10.95,H24,1888,AFU,485,515,gfp61485515
gfp,61,39420,10.95,I23,108,AFU,485,515,gfp61485515
gfp,61,39420,10.95,I24,94,AFU,485,515,gfp61485515
gfp,61,39420,10.95,J23,1614,AFU,485,515,gfp61485515
gfp,61,39420,10.95,J24,2781,AFU,485,515,gfp61485515
gfp,61,39420,10.95,K23,2955,AFU,485,515,gfp61485515
gfp,61,39420,10.95,K24,2896,AFU,485,515,gfp61485515
gfp,61,39420,10.95,L23,29,AFU,485,515,gfp61485515
gfp,61,39420,10.95,L24,21,AFU,485,515,gfp61485515
gfp,61,39420,10.95,M23,733,AFU,485,515,gfp61485515
gfp,61,39420,10.95,M24,802,AFU,485,515,gfp61485515
gfp,61,39420,10.95,N23,4043,AFU,485,515,gfp61485515
gfp,61,39420,10.95,N24,3912,AFU,485,515,gfp61485515
gfp,61,39420,10.95,O23,2747,AFU,485,515,gfp61485515
gfp,61,39420,10.95,O24,2427,AFU,485,515,gfp61485515
gfp,61,39420,10.95,P23,87,AFU,485,515,gfp61485515
gfp,61,39420,10.95,P24,72,AFU,485,515,gfp61485515
gfp,61,39600,11.0,H23,890,AFU,485,515,gfp61485515
gfp,61,39600,11.0,H24,1907,AFU,485,515,gfp61485515
gfp,61,39600,11.0,I23,113,AFU,485,515,gfp61485515
gfp,61,39600,11.0,I24,106,AFU,485,515,gfp61485515
gfp,61,39600,11.0,J23,1640,AFU,485,515,gfp61485515
gfp,61,39600,11.0,J24,2835,AFU,485,515,gfp61485515
gfp,61,39600,11.0,K23,2987,AFU,485,515,gfp61485515
gfp,61,39600,11.0,K24,2932,AFU,485,515,gfp61485515
gfp,61,39600,11.0,L23,22,AFU,485,515,gfp61485515
gfp,61,39600,11.0,L24,5,AFU,485,515,gfp61485515
gfp,61,39600,11.0,M23,742,AFU,485,515,gfp61485515
gfp,61,39600,11.0,M24,800,AFU,485,515,gfp61485515
gfp,61,39600,11.0,N23,4085,AFU,485,515,gfp61485515
gfp,61,39600,11.0,N24,3855,AFU,485,515,gfp61485515
gfp,61,39600,11.0,O23,2744,AFU,485,515,gfp61485515
gfp,61,39600,11.0,O24,2427,AFU,485,515,gfp61485515
gfp,61,39600,11.0,P23,85,AFU,485,515,gfp61485515
gfp,61,39600,11.0,P24,72,AFU,485,515,gfp61485515
