0.4490801100970572,2.564102564102484
1.3356511661596393,17.9487179487179
2.225119513255109,30.769230769230717
2.656815877154859,48.71794871794867
3.9924670433145018,66.66666666666663
5.77140373750543,92.30769230769226
5.331015500507025,82.05128205128199
7.561929595827905,107.69230769230762
9.346660872084598,128.20512820512818
10.236129219180071,141.025641025641
12.02955236853542,153.8461538461538
13.817180935825007,171.79487179487177
15.15572939301753,187.17948717948713
16.952049833405766,197.4358974358974
19.19165580182529,215.38461538461536
21.434159061277697,230.76923076923075
24.13153701289294,243.58974358974356
25.924960162248297,256.41025641025635
28.176155294799358,264.1025641025641
30.876430537447483,274.3589743589743
33.57670578009561,284.6153846153846
35.8221063305809,297.4358974358974
39.88121106765173,305.1282051282051
43.03925829349558,310.2564102564103
46.19151093727365,320.5128205128205
49.798638273214536,328.2051282051282
53.860640301318256,333.3333333333333
57.47066492829204,338.46153846153845
59.730551933941754,338.46153846153845
63.79255396204549,343.58974358974353
67.40257858901927,348.7179487179487
70.10575112270027,356.41025641025635
