Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,17280,4.8,C13,120,AFU,485,515,gfp61485515
gfp,61,17280,4.8,C14,86,AFU,485,515,gfp61485515
gfp,61,17280,4.8,D12,94,AFU,485,515,gfp61485515
gfp,61,17280,4.8,D13,69,AFU,485,515,gfp61485515
gfp,61,17280,4.8,D14,76,AFU,485,515,gfp61485515
gfp,61,17280,4.8,E12,129,AFU,485,515,gfp61485515
gfp,61,17280,4.8,E13,117,AFU,485,515,gfp61485515
gfp,61,17280,4.8,E14,117,AFU,485,515,gfp61485515
gfp,61,17280,4.8,F12,11,AFU,485,515,gfp61485515
gfp,61,17280,4.8,F13,8,AFU,485,515,gfp61485515
gfp,61,17280,4.8,F14,5,AFU,485,515,gfp61485515
gfp,61,17460,4.85,B12,3474,AFU,485,515,gfp61485515
gfp,61,17460,4.85,B13,3081,AFU,485,515,gfp61485515
gfp,61,17460,4.85,B14,3076,AFU,485,515,gfp61485515
gfp,61,17460,4.85,C12,115,AFU,485,515,gfp61485515
gfp,61,17460,4.85,C13,116,AFU,485,515,gfp61485515
gfp,61,17460,4.85,C14,88,AFU,485,515,gfp61485515
gfp,61,17460,4.85,D12,95,AFU,485,515,gfp61485515
gfp,61,17460,4.85,D13,77,AFU,485,515,gfp61485515
gfp,61,17460,4.85,D14,70,AFU,485,515,gfp61485515
gfp,61,17460,4.85,E12,122,AFU,485,515,gfp61485515
gfp,61,17460,4.85,E13,129,AFU,485,515,gfp61485515
gfp,61,17460,4.85,E14,113,AFU,485,515,gfp61485515
gfp,61,17460,4.85,F12,7,AFU,485,515,gfp61485515
gfp,61,17460,4.85,F13,10,AFU,485,515,gfp61485515
gfp,61,17460,4.85,F14,9,AFU,485,515,gfp61485515
gfp,61,17640,4.9,B12,3513,AFU,485,515,gfp61485515
gfp,61,17640,4.9,B13,3069,AFU,485,515,gfp61485515
gfp,61,17640,4.9,B14,3113,AFU,485,515,gfp61485515
gfp,61,17640,4.9,C12,107,AFU,485,515,gfp61485515
gfp,61,17640,4.9,C13,117,AFU,485,515,gfp61485515
gfp,61,17640,4.9,C14,92,AFU,485,515,gfp61485515
gfp,61,17640,4.9,D12,90,AFU,485,515,gfp61485515
gfp,61,17640,4.9,D13,65,AFU,485,515,gfp61485515
gfp,61,17640,4.9,D14,82,AFU,485,515,gfp61485515
gfp,61,17640,4.9,E12,119,AFU,485,515,gfp61485515
gfp,61,17640,4.9,E13,123,AFU,485,515,gfp61485515
gfp,61,17640,4.9,E14,112,AFU,485,515,gfp61485515
gfp,61,17640,4.9,F12,16,AFU,485,515,gfp61485515
gfp,61,17640,4.9,F13,13,AFU,485,515,gfp61485515
gfp,61,17640,4.9,F14,10,AFU,485,515,gfp61485515
gfp,61,17820,4.95,B12,3524,AFU,485,515,gfp61485515
gfp,61,17820,4.95,B13,3109,AFU,485,515,gfp61485515
gfp,61,17820,4.95,B14,3141,AFU,485,515,gfp61485515
gfp,61,17820,4.95,C12,121,AFU,485,515,gfp61485515
gfp,61,17820,4.95,C13,122,AFU,485,515,gfp61485515
gfp,61,17820,4.95,C14,97,AFU,485,515,gfp61485515
gfp,61,17820,4.95,D12,97,AFU,485,515,gfp61485515
gfp,61,17820,4.95,D13,70,AFU,485,515,gfp61485515
gfp,61,17820,4.95,D14,79,AFU,485,515,gfp61485515
gfp,61,17820,4.95,E12,124,AFU,485,515,gfp61485515
gfp,61,17820,4.95,E13,119,AFU,485,515,gfp61485515
gfp,61,17820,4.95,E14,110,AFU,485,515,gfp61485515
gfp,61,17820,4.95,F12,8,AFU,485,515,gfp61485515
gfp,61,17820,4.95,F13,5,AFU,485,515,gfp61485515
gfp,61,17820,4.95,F14,5,AFU,485,515,gfp61485515
gfp,61,18000,5.0,B12,3470,AFU,485,515,gfp61485515
gfp,61,18000,5.0,B13,3132,AFU,485,515,gfp61485515
gfp,61,18000,5.0,B14,3113,AFU,485,515,gfp61485515
gfp,61,18000,5.0,C12,109,AFU,485,515,gfp61485515
gfp,61,18000,5.0,C13,117,AFU,485,515,gfp61485515
gfp,61,18000,5.0,C14,96,AFU,485,515,gfp61485515
gfp,61,18000,5.0,D12,91,AFU,485,515,gfp61485515
gfp,61,18000,5.0,D13,74,AFU,485,515,gfp61485515
gfp,61,18000,5.0,D14,82,AFU,485,515,gfp61485515
gfp,61,18000,5.0,E12,127,AFU,485,515,gfp61485515
gfp,61,18000,5.0,E13,120,AFU,485,515,gfp61485515
gfp,61,18000,5.0,E14,110,AFU,485,515,gfp61485515
gfp,61,18000,5.0,F12,10,AFU,485,515,gfp61485515
gfp,61,18000,5.0,F13,12,AFU,485,515,gfp61485515
gfp,61,18000,5.0,F14,4,AFU,485,515,gfp61485515
gfp,61,18180,5.05,B12,3496,AFU,485,515,gfp61485515
gfp,61,18180,5.05,B13,3085,AFU,485,515,gfp61485515
gfp,61,18180,5.05,B14,3080,AFU,485,515,gfp61485515
gfp,61,18180,5.05,C12,119,AFU,485,515,gfp61485515
gfp,61,18180,5.05,C13,120,AFU,485,515,gfp61485515
gfp,61,18180,5.05,C14,93,AFU,485,515,gfp61485515
gfp,61,18180,5.05,D12,91,AFU,485,515,gfp61485515
gfp,61,18180,5.05,D13,69,AFU,485,515,gfp61485515
gfp,61,18180,5.05,D14,76,AFU,485,515,gfp61485515
gfp,61,18180,5.05,E12,125,AFU,485,515,gfp61485515
gfp,61,18180,5.05,E13,120,AFU,485,515,gfp61485515
gfp,61,18180,5.05,E14,106,AFU,485,515,gfp61485515
gfp,61,18180,5.05,F12,4,AFU,485,515,gfp61485515
gfp,61,18180,5.05,F13,7,AFU,485,515,gfp61485515
gfp,61,18180,5.05,F14,12,AFU,485,515,gfp61485515
gfp,61,18360,5.1,B12,3529,AFU,485,515,gfp61485515
gfp,61,18360,5.1,B13,3083,AFU,485,515,gfp61485515
gfp,61,18360,5.1,B14,3193,AFU,485,515,gfp61485515
gfp,61,18360,5.1,C12,123,AFU,485,515,gfp61485515
gfp,61,18360,5.1,C13,124,AFU,485,515,gfp61485515
gfp,61,18360,5.1,C14,94,AFU,485,515,gfp61485515
gfp,61,18360,5.1,D12,89,AFU,485,515,gfp61485515
gfp,61,18360,5.1,D13,65,AFU,485,515,gfp61485515
gfp,61,18360,5.1,D14,78,AFU,485,515,gfp61485515
gfp,61,18360,5.1,E12,128,AFU,485,515,gfp61485515
gfp,61,18360,5.1,E13,119,AFU,485,515,gfp61485515
gfp,61,18360,5.1,E14,111,AFU,485,515,gfp61485515
gfp,61,18360,5.1,F12,5,AFU,485,515,gfp61485515
gfp,61,18360,5.1,F13,7,AFU,485,515,gfp61485515
gfp,61,18360,5.1,F14,6,AFU,485,515,gfp61485515
gfp,61,18540,5.15,B12,3476,AFU,485,515,gfp61485515
gfp,61,18540,5.15,B13,3090,AFU,485,515,gfp61485515
gfp,61,18540,5.15,B14,3148,AFU,485,515,gfp61485515
gfp,61,18540,5.15,C12,112,AFU,485,515,gfp61485515
gfp,61,18540,5.15,C13,115,AFU,485,515,gfp61485515
gfp,61,18540,5.15,C14,97,AFU,485,515,gfp61485515
gfp,61,18540,5.15,D12,93,AFU,485,515,gfp61485515
gfp,61,18540,5.15,D13,74,AFU,485,515,gfp61485515
gfp,61,18540,5.15,D14,83,AFU,485,515,gfp61485515
gfp,61,18540,5.15,E12,137,AFU,485,515,gfp61485515
gfp,61,18540,5.15,E13,125,AFU,485,515,gfp61485515
